"checked_if_article"
"https://cnn.com/2024/02/20/us/audrii-cunningham-missing-person-of-interest/index.html"
"https://cnn.com/2024/02/20/us/two-men-charged-with-murder-in-kansas-city-parade-shooting/index.html"
"https://cnn.com/2024/02/17/us/washington-dc-teens-crime-mentors/index.html"
"https://politico.com/_logout?base=https://politico.com&amp;redirect=/_logout&amp;js=false"
"https://politico.com/staff/jennifer-haberkorn"
"https://politico.com/news/2024/02/19/biden-house-republicans-threat-russia-ukraine-00142097"
"https://politico.com/news/washington-and-the-world"
"https://politico.com/news/2024/02/17/mayorkas-impeachment-dhs-business-as-usual-00141761"
"https://politico.com/white-house/2"
"https://politico.com/white-house/1"
"https://politico.com/white-house/3"
"https://politico.com/white-house/4"
"https://politico.com/white-house/2023"
"https://politico.com/white-house?tab=most-read"
"https://politico.com/staff/meredith-lee"
"https://politico.com/staff/garrett-downs"
"https://politico.com/news/2024/02/18/march-for-democracy-mexico-00142081"
"https://politico.com/news/2024/02/17/trump-legal-perils-michigan-rally-00142057"
"https://politico.com/news/2024/02/17/dean-phillips-campaign-layoffs-00142053"
"https://politico.com/staff/elena-schneider"
"https://politico.com/news/q-a"
"https://politico.com/staff/maura-reynolds"
"https://politico.com/news/2024/02/15/haley-trump-court-chaos-election-00141674"
"https://politico.com/news/elections/2"
"https://politico.com/news/elections/1"
"https://politico.com/news/elections/3"
"https://politico.com/news/elections/4"
"https://politico.com/news/elections/1697"
"https://politico.com/staff/christine-zhu"
"https://politico.com/news/2024/02/20/kansas-city-super-bowl-shooting-charges-00142269"
"https://politico.com/tag/national"
"https://politico.com/news/2024/02/20/dnc-challenge-rnc-arizona-election-manual-00142156"
"https://politico.com/news/2024/02/16/no-ruling-georgia-prosecutors-donald-trump-00142045"
"https://politico.com/staff/betsy-woodruff-swan"
"https://politico.com/news/2024/02/16/trump-civil-judgments-what-to-know-00142034"
"https://politico.com/news/legal/2"
"https://politico.com/news/legal/1"
"https://politico.com/news/legal/3"
"https://politico.com/news/legal/4"
"https://politico.com/news/legal/293"
"https://politico.com/tag/person-of-interest"
"https://politico.com/staff/jack-shafer"
"https://politico.com/staff/matthew-kaminski"
"https://politico.com/tag/the-friday-read"
"https://politico.com/staff/ryan-lizza"
"https://politico.com/tag/culture-club"
"https://politico.com/news/magazine/2024/02/13/next-front-vaccine-wars-00141054"
"https://politico.com/news/politics"
"https://politico.com/news/history-dept"
"https://politico.com/staff/peder-schaefer"
"https://politico.com/news/magazine/2024/02/09/democrats-local-dc-crime-00139933"
"https://politico.com/staff/michael-schaffer"
"https://politico.com/tag/column-capital-letter"
"https://politico.com/staff/victoria-guida"
"https://politico.com/staff/charlie-mahtesian"
"https://politico.com/news/magazine/2024/02/12/joe-biden-democrat-plan-b-nominee-00140790"
"https://politico.com/staff/steven-shepard"
"https://politico.com/news/magazine/2024/02/13/joe-biden-media-coverage-00141176"
"https://politico.com/news/magazine/2024/02/13/bolton-trump-2024-nato-00141160"
"https://cnn.com/2024/02/21/europe/stone-tools-glue-neanderthal-scn/index.html"
"https://cnn.com/2024/02/21/asia/pakistan-announce-coalition-government-intl-hnk/index.html"
"https://cnn.com/2024/02/20/americas/moise-widow-indicted-assassination-haiti-intl/index.html"
"https://cnn.com/2024/02/19/europe/ukrainian-avdiivka-soldiers-messages-intl/index.html"
"https://cnn.com/2024/02/20/europe/russia-shadow-war-attack-estonia-kallas-intl/index.html"
"https://politico.com/news/2024/02/20/russia-sanctions-navalny-putin-00142183"
"https://politico.com/news/2024/02/19/un-resolution-cease-fire-gaza-00142140"
"https://politico.com/news/2024/02/19/palestinians-israel-world-court-hague-00142085"
"https://politico.com/news/2024/02/18/detained-russia-country-mourns-navalny-alexei-00142080"
"https://politico.com/news/foreign-affairs/2"
"https://politico.com/news/foreign-affairs/1"
"https://politico.com/news/foreign-affairs/3"
"https://politico.com/news/foreign-affairs/4"
"https://politico.com/news/foreign-affairs/121"
"https://politico.com/newsletters/weekly-score"
"https://politico.com/politico.com/interactives/republican-candidates-2024-gop-presidential-hopefuls-list"
"https://politico.com/politico.com/2024-election/results/schedule-calendar-key-dates-events"
"https://politico.com/news/magazine/2024/01/05/unpredictable-events-2024-election-turmoil-experts-00133873"
"https://politico.com/news/magazine/2024/01/12/donald-trump-indictments-legal-system-00135151"
"https://politico.com/staff/michael-kruse"
"https://politico.com/news/magazine/2024/02/02/joe-biden-30-policy-things-you-might-have-missed-00139046"
"https://politico.com/news/magazine/2023/02/14/nikki-haley-2024-bio-what-you-need-to-know-00082742"
"https://politico.com/staff/sydney-gold"
"https://politico.com/news/magazine/2024/02/04/biden-third-party-peril-00139380"
"https://cnn.com/2024/02/21/politics/campaign-finance-takeaways-january/index.html"
"https://cnn.com/2024/02/20/politics/republicans-russia-divide-what-matters/index.html"
"https://cnn.com/2024/02/20/politics/us-division-putin-russia-analysis/index.html"
"https://cnn.com/2024/02/18/politics/jake-tapper-political-scandals-what-matters/index.html"
"https://cnn.com/2024/02/18/politics/taylor-swift-maga-popular/index.html"
"https://politico.com/2024-election/results/super-tuesday"
"https://politico.com/2024-election/results/senate"
"https://politico.com/2024-election/results/house"
"https://politico.com/2024-election/results/governor"
"https://politico.com/2024-election/results/new-york-special-election-3rd-district"
"https://politico.com/staff/madison-fernandez"
